subject,trial,trial_uid,redundancy,unique_ecn,unique_dmn,synergy
sub-M87155374,129,sub-M87155374_win_129,0.35595316918467024,0.24019992580132232,0.0,1.0630417149103293
sub-M87155374,130,sub-M87155374_win_130,0.3588892356466413,0.0,0.0347945888329102,1.3036400753398416
sub-M87155374,131,sub-M87155374_win_131,0.40165889700847757,0.12281287082282244,0.0,1.2438258179446082
sub-M87155374,132,sub-M87155374_win_132,0.4381950742632057,0.6847880396938892,0.0,0.7502512721561807
sub-M87155374,133,sub-M87155374_win_133,0.3568580419174596,0.14242975655269774,0.0,1.2165655589241737
sub-M87155374,134,sub-M87155374_win_134,0.4558975379159138,0.0,0.14093942311342378,1.1410334736480863
sub-M87155374,135,sub-M87155374_win_135,0.3420849497055425,0.2752347936910402,0.0,1.156452658625117
sub-M87155374,136,sub-M87155374_win_136,0.3727429099166093,0.11848296636807198,0.0,1.2339405898224785
sub-M87155374,137,sub-M87155374_win_137,0.44426403938098513,0.3438974738077478,0.0,1.0208111823903305
sub-M87155374,138,sub-M87155374_win_138,0.4636632814497519,0.3955617016173143,0.0,1.1026309971033248
sub-M87160584,0,sub-M87160584_win_0,0.32797064310056,0.0,0.17014573844309222,1.2693702728099971
sub-M87160584,1,sub-M87160584_win_1,0.28045780990907954,0.33969087668397435,0.0,1.0939033993439438
sub-M87160584,2,sub-M87160584_win_2,0.60667572378589,0.10192353260536091,0.0,1.1942545530843693
sub-M87160584,3,sub-M87160584_win_3,0.4059318007590056,0.5757657547323909,0.0,1.1320611267170149
sub-M87160584,4,sub-M87160584_win_4,0.42859912819592516,0.0,0.019384409322060314,1.454275671189257
sub-M87160584,5,sub-M87160584_win_5,0.5715213155023839,0.2863777506493017,0.0,1.0832634203021083
sub-M87160584,6,sub-M87160584_win_6,0.5156728192157258,0.07402056035164417,0.0,1.1773156033989434
sub-M87160584,7,sub-M87160584_win_7,0.46854056266190014,0.3194274502144392,0.0,1.2092749993921723
sub-M87160584,8,sub-M87160584_win_8,0.3814207103175695,0.0,0.12003575429260849,1.215821635897294
sub-M87160584,9,sub-M87160584_win_9,0.36961861346436553,0.5084968924364572,0.0,0.9268841098396337
sub-M87160584,10,sub-M87160584_win_10,0.6436037623245339,0.18665953680417413,0.0,0.9708246146660846
sub-M87160584,11,sub-M87160584_win_11,0.639988783070101,0.3342442254266915,0.0,1.0393510041924197
sub-M87160584,13,sub-M87160584_win_13,0.44546509076541074,0.9662339567167635,0.0,0.6792029643656301
sub-M87160584,14,sub-M87160584_win_14,0.45874020092567935,0.21774101207983865,0.0,0.9875434333048929
sub-M87160584,15,sub-M87160584_win_15,0.5040677138985794,0.0,0.013512882620099198,1.301324105926927
sub-M87160584,16,sub-M87160584_win_16,0.4834324055867114,0.1525295106117559,0.0,1.2587153585560218
sub-M87160584,17,sub-M87160584_win_17,0.4140522818486856,0.06073798665111152,0.0,1.3399429250609938
sub-M87160584,18,sub-M87160584_win_18,0.5735237001695159,0.11367370869875604,0.0,1.0061110415793841
sub-M87160584,19,sub-M87160584_win_19,0.4488753564911301,0.0,0.06033837764464689,1.2259036363815863
sub-M87160584,20,sub-M87160584_win_20,0.29663361075481465,0.1677527988694525,0.0,1.3134389099115715
sub-M87160584,21,sub-M87160584_win_21,0.30785669661855675,0.0,0.28193725241865497,1.1505009461408937
sub-M87160584,22,sub-M87160584_win_22,0.3491662893377159,0.2689550081286525,0.0,1.2881652590940496
sub-M87160584,23,sub-M87160584_win_23,0.44231831295408863,0.0,0.2414455736804797,1.1337166105562266
sub-M87160584,24,sub-M87160584_win_24,0.6414498978957281,0.0,0.05608011158363535,1.1580989167523255
sub-M87160584,25,sub-M87160584_win_25,0.41518180653119874,0.18531386653988946,0.0,1.3602324946533866
sub-M87160584,26,sub-M87160584_win_26,0.2968868509795115,0.40597149686861833,0.0,0.9423872268228575
sub-M87160584,27,sub-M87160584_win_27,0.36073337215063717,0.31007476610300166,0.0,1.0404889954409828
sub-M87160584,28,sub-M87160584_win_28,0.7721231361200687,0.0,0.03808329061114257,1.2145039069543975
sub-M87160584,29,sub-M87160584_win_29,0.36842512473037914,0.0,0.020269564420918762,1.369839843688573
sub-M87160584,30,sub-M87160584_win_30,0.5723605119470996,0.4413117015885577,0.0,1.1457989839980929
sub-M87160584,31,sub-M87160584_win_31,0.37016770245836117,0.0,0.011658931757552615,1.3450599282601514
sub-M87160584,32,sub-M87160584_win_32,0.35410226427921465,0.09733283190529729,0.0,1.2069494483432033
sub-M87160584,33,sub-M87160584_win_33,0.31593944937137675,0.0,0.13785981303969574,1.314620657893145
sub-M87160584,34,sub-M87160584_win_34,0.31116635715946117,0.0,0.05609640474436883,1.245503387051361
sub-M87160584,35,sub-M87160584_win_35,0.44398765174356125,0.1349177844720577,0.0,1.3487568412484183
sub-M87160584,36,sub-M87160584_win_36,0.47559193166483915,0.19773907905616017,0.0,1.1589910133893344
sub-M87160584,37,sub-M87160584_win_37,0.5965188388769445,0.14864499797189445,0.0,1.1762065357842966
sub-M87160584,38,sub-M87160584_win_38,0.5377966396350145,0.06720218271096545,0.0,1.3079704250611588
sub-M87160584,39,sub-M87160584_win_39,0.37678691184834534,0.040670684088373044,0.0,1.3508325005690347
sub-M87160584,40,sub-M87160584_win_40,0.5469658669515791,0.0,0.065733022640166,1.2656160665633385
sub-M87160584,41,sub-M87160584_win_41,0.34072505748461346,0.0,0.23841770592426847,1.2357285199826276
sub-M87160584,42,sub-M87160584_win_42,0.4236174821378276,0.0,0.0285254952434153,1.4337904421681094
sub-M87160584,43,sub-M87160584_win_43,0.3738267020376602,0.5912338267819761,0.0,1.0380241565190298
sub-M87160584,44,sub-M87160584_win_44,0.5165173474274258,0.11166350487913412,0.0,1.2491317985815424
sub-M87160584,45,sub-M87160584_win_45,0.41385017933272383,0.0,0.009182617247520675,1.0735774285053594
sub-M87160584,46,sub-M87160584_win_46,0.29745143877386315,0.17535248171748385,0.0,0.9859569150899858
sub-M87160584,47,sub-M87160584_win_47,0.3617804563878817,0.33263278825418663,0.0,1.174050695987015
sub-M87160584,48,sub-M87160584_win_48,0.364986306444659,0.0,0.2338960491086972,1.264101437062946
sub-M87160584,49,sub-M87160584_win_49,0.2608416993281075,0.25279992615843394,0.0,1.211010680523363
sub-M87160584,50,sub-M87160584_win_50,0.2538267020376592,0.08251829271595756,0.0,1.4417710982865897
sub-M87160584,51,sub-M87160584_win_51,0.3327797771426315,0.433119287937771,0.0,1.1405199620062048
sub-M87160584,52,sub-M87160584_win_52,0.43646650388605757,0.005942278254968514,0.0,1.3091225401980102
sub-M87160584,53,sub-M87160584_win_53,0.36496493801899454,0.15166762655287158,0.0,1.2463720586117777
sub-M87160584,54,sub-M87160584_win_54,0.546243564172932,0.0,0.20112933961040458,1.173697706382744
sub-M87160584,55,sub-M87160584_win_55,0.47074709196392917,0.2758932560454568,0.0,1.1527645071826385
sub-M87160584,56,sub-M87160584_win_56,0.4050064709583525,0.10621877498765109,0.0,1.2677596779968372
sub-M87160584,57,sub-M87160584_win_57,0.34850601228126443,0.07271986400341568,0.0,1.3230595729008634
sub-M87160584,58,sub-M87160584_win_58,0.33602033692226296,0.30032383243548555,0.0,1.1151062654304011
sub-M87160584,59,sub-M87160584_win_59,0.29773112268915813,0.12740599746352554,0.0,1.1467542357942069
sub-M87160584,60,sub-M87160584_win_60,0.37481014547594604,0.0,0.14139804292048286,1.305566904223073
sub-M87160584,61,sub-M87160584_win_61,0.3526845037248014,0.333768316062935,0.0,1.3171752132263377
sub-M87160584,62,sub-M87160584_win_62,0.38026230982254194,0.44738524591648154,0.0,1.0881111942911303
sub-M87160584,63,sub-M87160584_win_63,0.33042243413257655,0.3115173211694735,0.0,1.1906247721187198
sub-M87160584,64,sub-M87160584_win_64,0.4911663571594591,0.257884494246734,0.0,1.1133112793312492
sub-M87160584,65,sub-M87160584_win_65,0.4941755032177273,0.41127590344936316,0.0,1.2006775129687988
sub-M87160584,66,sub-M87160584_win_66,0.2831181547872772,0.2426120746842697,0.0,1.2385339015352912
sub-M87160584,67,sub-M87160584_win_67,0.3911800769727547,0.22744826983681943,0.0,1.2152732129569426
sub-M87160584,68,sub-M87160584_win_68,0.37053787206409794,0.16500325177434583,0.0,1.1255254215306794
sub-M87160584,69,sub-M87160584_win_69,0.33282230601797735,0.0,0.14302186993557164,1.230912562724054
sub-M87160584,70,sub-M87160584_win_70,0.392302435637629,0.17759256546416058,0.0,1.1095297310663819
sub-M87160584,71,sub-M87160584_win_71,0.4068089463276623,0.25365779566732094,0.0,1.2225480171865373
sub-M87160584,72,sub-M87160584_win_72,0.3765542146534484,0.0,0.22656906761723583,1.262038774625192
sub-M87160584,73,sub-M87160584_win_73,0.38801682092859124,0.0,0.04354743300073416,1.2263072434345474
sub-M87160584,74,sub-M87160584_win_74,0.3913266408117133,0.06235651761418737,0.0,1.2768342979492262
sub-M87160584,75,sub-M87160584_win_75,0.4409693656234044,0.21882391736015805,0.0,1.0949091647990912
sub-M87160584,76,sub-M87160584_win_76,0.4025491888171313,0.0,0.04814131828684687,1.3627117253119856
sub-M87160584,77,sub-M87160584_win_77,0.47465002116591126,0.0,0.08286626850015821,0.8795255252359944
sub-M87160584,78,sub-M87160584_win_78,0.5392809018733677,0.13552648518303112,0.0,1.1805192033607987
sub-M87160584,79,sub-M87160584_win_79,0.45813076741059433,0.20250088662181387,0.0,1.2171320540123158
sub-M87160584,80,sub-M87160584_win_80,0.4339075895885447,0.19184577276374082,0.0,1.1858443023284746
sub-M87160584,81,sub-M87160584_win_81,0.43763121927296567,0.05480868877550016,0.0,1.3628726750178908
sub-M87160584,82,sub-M87160584_win_82,0.4399887830701008,0.3052800179278776,0.0,1.056341092046556
sub-M87160584,83,sub-M87160584_win_83,0.42582334538620525,0.21582712786099378,0.0,1.181594208206172
sub-M87160584,84,sub-M87160584_win_84,0.3521152502171132,0.0,0.025416250711765898,1.3274877352856729
sub-M87160584,85,sub-M87160584_win_85,0.5005249273997103,0.13438842764398107,0.0,1.333652969757269
sub-M87160584,86,sub-M87160584_win_86,0.41410308967508147,0.07822204649551256,0.0,1.2752570791384272
sub-M87160584,87,sub-M87160584_win_87,0.40306223598097546,0.0,0.11792520179022414,1.2430887915145146
sub-M87160584,88,sub-M87160584_win_88,0.40274373531247587,0.49136641486969435,0.0,1.1198931277025759
sub-M87160584,89,sub-M87160584_win_89,0.604921778804969,0.03389765887985874,0.0,0.946121448611307
sub-M87160584,90,sub-M87160584_win_90,0.4539732658766171,0.0,0.0853206897563954,1.2694809230141306
sub-M87160584,91,sub-M87160584_win_91,0.5072475506410186,0.0,0.00030531871352668105,1.4511426131912293
sub-M87160584,92,sub-M87160584_win_92,0.5183382750738286,0.3227501645149866,0.0,1.1575926570900181
sub-M87160584,93,sub-M87160584_win_93,0.45666965258496983,0.3962006102481004,0.0,1.1921171245436115
sub-M87160584,94,sub-M87160584_win_94,0.40056134935916266,0.0,0.021522774950511803,1.136061945989586
sub-M87160584,95,sub-M87160584_win_95,0.2751955263444934,0.0,0.2996402539296863,1.1907000300428496
sub-M87160584,96,sub-M87160584_win_96,0.3733930509751824,0.0,0.06353066723035017,1.3932697463918888
sub-M87160584,97,sub-M87160584_win_97,0.427877527185899,0.0,0.06517098898178197,1.1310546651332558
sub-M87160584,98,sub-M87160584_win_98,0.39596027993871985,0.015156315577293356,0.0,1.306221024116672
sub-M87160584,99,sub-M87160584_win_99,0.4487015123678031,0.0,0.03496027763243159,1.300791719645261
sub-M87160584,100,sub-M87160584_win_100,0.4444509372639569,0.058487472739190416,0.0,1.2634799510298071
sub-M87160584,101,sub-M87160584_win_101,0.29846997045111046,0.0,0.2031538026034374,1.3019610650305333
sub-M87160584,102,sub-M87160584_win_102,0.24942460482734585,0.0,0.18680412659888113,1.2976591085269948
sub-M87160584,103,sub-M87160584_win_103,0.5208719998396791,0.0016745845945234095,0.0,1.3581000296857413
sub-M87160584,104,sub-M87160584_win_104,0.5498740111922302,0.044889355539305065,0.0,1.253527395827871
sub-M87160584,105,sub-M87160584_win_105,0.5264390642594723,0.4580321657135036,0.0,0.9465322124555113
sub-M87160584,106,sub-M87160584_win_106,0.4559040735948745,0.0713373198832894,0.0,1.2725819015135276
sub-M87160584,107,sub-M87160584_win_107,0.4539811160646021,0.0874753485455777,0.0,1.3429523586568033
sub-M87160584,108,sub-M87160584_win_108,0.3862090137922971,0.07800951381430643,0.0,1.2742013926976163
sub-M87160584,109,sub-M87160584_win_109,0.6387470241421838,0.25368907930378626,0.0,1.162911030001026
sub-M87160584,110,sub-M87160584_win_110,0.35366299391220846,0.33144510920243864,0.0,1.0595365542828867
sub-M87160584,111,sub-M87160584_win_111,0.37593944937137813,0.21624109700450944,0.0,1.0777581865473227
sub-M87160584,112,sub-M87160584_win_112,0.3367121814603147,0.0,0.010210711349349921,1.3154800188515532
sub-M87160584,113,sub-M87160584_win_113,0.3801316606282086,0.0,0.5052109993517435,0.9305778651519745
sub-M87160584,114,sub-M87160584_win_114,0.3708211562983097,0.16962986610923814,0.0,1.269568598066547
sub-M87160584,115,sub-M87160584_win_115,0.4034540615499207,0.6288436349940874,0.0,1.0173369215776473
sub-M87160584,116,sub-M87160584_win_116,0.45425639076861213,0.4776920758322598,0.0,0.9669570612406062
sub-M87160584,117,sub-M87160584_win_117,0.4541305293016702,0.22786957052146573,0.0,1.3160005552855525
sub-M87160584,118,sub-M87160584_win_118,0.32419620558974316,0.31781914121117705,0.0,1.1766931895044976
sub-M87160584,119,sub-M87160584_win_119,0.4192145595316461,0.04927624148680643,0.0,1.2635019855091265
sub-M87160584,120,sub-M87160584_win_120,0.3861132934947049,0.09421110880049444,0.0,1.5383848000638682
sub-M87160584,121,sub-M87160584_win_121,0.47393173293725877,0.0,0.48954282139549843,1.074903381135715
sub-M87160584,122,sub-M87160584_win_122,0.4058102916265627,0.05744744444095051,0.0,1.2681126365656192
sub-M87160584,123,sub-M87160584_win_123,0.4153918518268993,0.45061311449033425,0.0,1.0729513693506378
sub-M87160584,124,sub-M87160584_win_124,0.4635900425112398,0.0,0.05012039619902975,1.2991787465418536
sub-M87160584,125,sub-M87160584_win_125,0.30900384818229565,0.3388668915020716,0.0,1.0926250607275465
sub-M87160584,126,sub-M87160584_win_126,0.2438923783257323,0.2864499936518259,0.0,1.1660316811929912
sub-M87160584,127,sub-M87160584_win_127,0.44905085140619505,0.052384244778315825,0.0,1.2913523709493848
sub-M87160584,129,sub-M87160584_win_129,0.38520197104489107,0.1517147646019188,0.0,1.2107181021906452
sub-M87160584,130,sub-M87160584_win_130,0.48774154622458177,0.0767454328695294,0.0,1.124208503451662
sub-M87160584,131,sub-M87160584_win_131,0.4489410327792047,0.0,0.0569486549487257,1.170751613018151
sub-M87160584,132,sub-M87160584_win_132,0.39073419754650285,0.15944903942718724,0.0,1.302077463183073
sub-M87160584,133,sub-M87160584_win_133,0.5847100212726737,0.07303581053594588,0.0,1.4636908831662403
sub-M87160584,134,sub-M87160584_win_134,0.4131613497162734,0.0,0.17364610516187007,1.1936891709296402
sub-M87160584,135,sub-M87160584_win_135,0.4370383307411858,0.06303476435299782,0.0,1.342735202607055
sub-M87160584,136,sub-M87160584_win_136,0.47186811690830943,0.0,0.026711134311467433,1.2458570116737926
sub-M87160584,137,sub-M87160584_win_137,0.5091297096492386,0.0,0.16616071159697565,1.1915824214165607
sub-M87160584,138,sub-M87160584_win_138,0.3650216822211645,0.0,0.16090404733691877,1.3735729076022523
sub-M87160584,139,sub-M87160584_win_139,0.37858607443628145,0.5305139515800068,0.0,1.0696445521192839
sub-M87160584,141,sub-M87160584_win_141,0.5016382448834245,0.1321048111838019,0.0,1.1120673271851933
sub-M87160584,142,sub-M87160584_win_142,0.4012817950909815,0.30593187122304943,0.0,1.3075118786343891
sub-M87160584,143,sub-M87160584_win_143,0.5227306815528348,0.14850284334421904,0.0,1.190912562724053
sub-M87160584,144,sub-M87160584_win_144,0.3752965784090687,0.0,0.19375278154760878,1.106904224106362
sub-M87160584,145,sub-M87160584_win_145,0.29829679238143214,0.5337253419210182,0.0,1.035769300906404
sub-M87162136,0,sub-M87162136_win_0,0.243149946748364,0.0,0.02656327408018111,1.3270666652617873
sub-M87162136,1,sub-M87162136_win_1,0.5553213878114356,0.10837086042939426,0.0,1.2596471687720472
sub-M87162136,2,sub-M87162136_win_2,0.3531037689203327,0.0,0.08167331762449592,1.312675971019381
sub-M87162136,3,sub-M87162136_win_3,0.5480521967050951,0.3621305350294497,0.0,1.1460616258328633
sub-M87162136,4,sub-M87162136_win_4,0.4175073575801651,0.0,0.2369442457374431,1.0804839869265113
sub-M87162136,5,sub-M87162136_win_5,0.4526646267486534,0.39513561320527835,0.0,1.0378301777272751
sub-M87162136,7,sub-M87162136_win_7,0.31232447011694475,0.23235118584720027,0.0,1.2290166839025405
sub-M87162136,8,sub-M87162136_win_8,0.30839057434974304,0.0,0.1593344268915331,1.345534353616582
sub-M87162136,9,sub-M87162136_win_9,0.6616540735661172,0.29464962661065464,0.0,1.1342220708643778
sub-M87162136,10,sub-M87162136_win_10,0.3307125415832939,0.11581852565742601,0.0,1.284081662552233
sub-M87162136,11,sub-M87162136_win_11,0.38918000915100937,0.055436127687915615,0.0,1.265835643248125
sub-M87162136,12,sub-M87162136_win_12,0.17605422124924797,0.8231199539914229,0.0,0.9493471756442329
sub-M87162136,13,sub-M87162136_win_13,0.44116635715946284,0.0,0.12283254351538986,1.2396934391918304
sub-M87162136,14,sub-M87162136_win_14,0.5619066963709303,0.15685255613502935,0.0,0.996774654294077
sub-M87162136,15,sub-M87162136_win_15,0.5029089348874463,0.10179597540532015,0.0,1.2590883222962832
sub-M87162136,16,sub-M87162136_win_16,0.4230690591974806,0.02409909534217025,0.0,1.2669780009031992
sub-M87162136,17,sub-M87162136_win_17,0.3730683931438312,0.7098293883361224,0.0,0.8826843660073225
sub-M87162136,18,sub-M87162136_win_18,0.35842595012624745,0.4389272974680214,0.0,1.0493696067563487
sub-M87162136,19,sub-M87162136_win_19,0.4625250454684169,0.30933084307611747,0.0,1.1296677118018472
sub-M87162136,20,sub-M87162136_win_20,0.5415892226739114,0.0,0.012232470849276034,1.3621117260261641
sub-M87162136,21,sub-M87162136_win_21,0.3370880923846338,0.08058021490143386,0.0,1.349718407936419
sub-M87162136,22,sub-M87162136_win_22,0.35225908136641504,0.09024183725678903,0.0,1.2147996632433404
sub-M87162136,23,sub-M87162136_win_23,0.3416519646967169,0.04477309221191561,0.0,1.2061013198125865
sub-M87162136,24,sub-M87162136_win_24,0.30272385833632764,0.0,0.04042967222745375,1.5044632351258773
sub-M87162136,25,sub-M87162136_win_25,0.37151449228587996,0.0,0.043635522284231065,1.1747083686605375
sub-M87162136,26,sub-M87162136_win_26,0.39663278535894797,0.07343688526203884,0.0,1.4536890115874233
sub-M87162136,27,sub-M87162136_win_27,0.4203149323509727,0.1114170945007622,0.0,1.2166733482433223
sub-M87162136,28,sub-M87162136_win_28,0.31858607443628184,0.0,0.07181581666649439,1.3385173565519901
sub-M87162136,29,sub-M87162136_win_29,0.426966692347448,0.3138261989284068,0.0,1.0316063274746945
sub-M87162136,30,sub-M87162136_win_30,0.3731044349739827,0.007737551891670691,0.0,1.3422485323833504
sub-M87162136,31,sub-M87162136_win_31,0.4462482298862689,0.04919040068504099,0.0,1.1851726077721274
sub-M87162136,32,sub-M87162136_win_32,0.2949380362507297,0.07216460134306502,0.0,1.3303857957469178
sub-M87162136,33,sub-M87162136_win_33,0.47157041109218145,0.08408868831025096,0.0,1.068957164777319
sub-M87162136,34,sub-M87162136_win_34,0.385150839965978,0.02360187686102133,0.0,1.251664512879417
sub-M87162136,35,sub-M87162136_win_35,0.3670743725713388,0.0,0.04742661387360858,1.2733705109189257
sub-M87162136,36,sub-M87162136_win_36,0.37329282430647304,0.2118074286201912,0.0,1.2309562531665792
sub-M87162136,37,sub-M87162136_win_37,0.37523090212099675,0.13307631379585683,0.0,1.2482546887278616
sub-M87162136,38,sub-M87162136_win_38,0.5054704225323983,0.023079610073728496,0.0,1.1528658518013915
sub-M87162136,40,sub-M87162136_win_40,0.4310854696085764,0.09612902210132468,0.0,1.2894491310530407
sub-M87162136,41,sub-M87162136_win_41,0.6327789517467641,0.0,0.11695151583370667,1.003000305598218
sub-M87162136,42,sub-M87162136_win_42,0.2795840630837292,0.0,0.21472675504166805,1.3437201374948593
sub-M87162136,43,sub-M87162136_win_43,0.42190603031728013,0.12061393988620317,0.0,1.3624486789717558
sub-M87162136,44,sub-M87162136_win_44,0.40512522167124665,0.04105815732281748,0.0,1.3145578424900535
sub-M87162136,45,sub-M87162136_win_45,0.31990789551921583,0.0,0.11545133895072723,1.3402849030245543
sub-M87162136,46,sub-M87162136_win_46,0.3931124134686934,0.048002690597804154,0.0,1.2785120247850026
sub-M87162136,47,sub-M87162136_win_47,0.45662634065854757,0.016826607957961315,0.0,1.4436299393419647
sub-M87162136,48,sub-M87162136_win_48,0.5529684540126629,0.0,0.015778570129519665,1.2541711781479803
sub-M87162136,49,sub-M87162136_win_49,0.5257431238889723,0.28627048723021087,0.0,1.1400592375634107
sub-M87162136,50,sub-M87162136_win_50,0.37776059780486104,0.0,0.10128260498896058,1.308814574756755
sub-M87162136,51,sub-M87162136_win_51,0.36551951812219574,0.0,0.06425239643570002,1.310201906604271
sub-M87162136,52,sub-M87162136_win_52,0.48352370016951607,0.0,0.025540333191648834,1.268150549974588
sub-M87162136,53,sub-M87162136_win_53,0.48245429391540906,0.0,0.007866709636485503,1.464680929033948
sub-M87162136,54,sub-M87162136_win_54,0.4679858543633717,0.053536952588530085,0.0,1.1422495950697975
sub-M87162136,55,sub-M87162136_win_55,0.32901905944510546,0.0,0.32416543768389605,1.2013672036960896
sub-M87162136,56,sub-M87162136_win_56,0.37720684309752706,0.20640638917123422,0.0,1.3442936408716184
sub-M87162136,57,sub-M87162136_win_57,0.5592077720301125,0.0,0.16649579296375272,1.2237495603920898
sub-M87162136,58,sub-M87162136_win_58,0.41400781625725447,0.38571329047424463,0.0,1.1224234894400924
sub-M87162136,59,sub-M87162136_win_59,0.5192725872073467,0.0,0.2534408475935592,1.1402212622256025
sub-M87162136,60,sub-M87162136_win_60,0.37201531108594654,0.09216634929463563,0.0,1.3946937877364043
sub-M87162136,61,sub-M87162136_win_61,0.5494818071071785,0.0,0.1991335216577257,1.2314548119980433
sub-M87162136,62,sub-M87162136_win_62,0.3757950803637513,0.0,0.033202610655690634,1.3019405220007334
sub-M87162136,63,sub-M87162136_win_63,0.25274522676199407,0.34085346029760544,0.0,1.1979008433183473
sub-M87162136,64,sub-M87162136_win_64,0.8009357688339627,0.012017265398643673,0.0,0.7636998774573671
sub-M87162136,65,sub-M87162136_win_65,0.2910725751911514,0.2218605030450096,0.0,1.1053998833162506
sub-M87162136,66,sub-M87162136_win_66,0.4451500145701113,0.0,0.0010795422519818132,1.3290830262442652
sub-M87162136,67,sub-M87162136_win_67,0.6817320268517362,0.4059134205591475,0.0,0.9059393404272358
sub-M87162136,68,sub-M87162136_win_68,0.2744209242899318,0.0,0.20136733285731534,1.1667661342756448
sub-M87162136,69,sub-M87162136_win_69,0.46305318188101907,0.0,0.21587931544508177,1.187856033312591
sub-M87162136,70,sub-M87162136_win_70,0.22763226545591397,0.3056898131791801,0.0,1.11773045938319
sub-M87162136,71,sub-M87162136_win_71,0.473055339384187,0.11117608263984291,0.0,1.2655057396117195
sub-M87162136,72,sub-M87162136_win_72,0.5568583294550038,0.03205240281263233,0.0,1.2902177352869648
sub-M87162136,73,sub-M87162136_win_73,0.5068214622289817,0.3324298425146326,0.0,1.0179702109039006
sub-M87162136,74,sub-M87162136_win_74,0.48137640245516167,0.0668333809275028,0.0,1.2501964171082607
sub-M87162136,75,sub-M87162136_win_75,0.26974926265869925,0.22925607697311445,0.0,1.2668696737257292
sub-M87162136,76,sub-M87162136_win_76,0.3563373461412418,0.32993569314739357,0.0,1.139007751816635
sub-M87162136,77,sub-M87162136_win_77,0.3670037803605499,0.10174324378163391,0.0,0.820589047332799
sub-M87162136,78,sub-M87162136_win_78,0.2684699704511102,0.27725876757091683,0.0,1.3186569378322268
sub-M87162136,79,sub-M87162136_win_79,0.47735736926800865,0.09829197265265144,0.0,0.992868696182871
sub-M87162136,80,sub-M87162136_win_80,0.47193293208554365,0.0,0.20027438786328133,1.1926647888385524
sub-M87162136,81,sub-M87162136_win_81,0.3091662893377176,0.0,0.12954811744751016,1.3592862483234578
sub-M87162136,82,sub-M87162136_win_82,0.2899239321778957,0.24377361211494808,0.0,1.1798623250476528
sub-M87162136,83,sub-M87162136_win_83,0.3275219027893277,0.01949559738451523,0.0,1.3690313573070272
sub-M87162136,84,sub-M87162136_win_84,0.44921455953164546,0.008756083568914441,0.0,1.1510845855155276
sub-M87162136,85,sub-M87162136_win_85,0.34625728398622524,0.0,0.11324208694412263,1.2565494865505213
sub-M87162136,86,sub-M87162136_win_86,0.3821988961875462,0.0,0.029582226253985766,1.4997984700914335
sub-M87162136,87,sub-M87162136_win_87,0.28199034234136455,0.06141791989662959,0.0,1.3722567058238475
sub-M87162136,88,sub-M87162136_win_88,0.3548503254833406,0.0,0.098103295782618,1.2729669038659637
sub-M87162136,89,sub-M87162136_win_89,0.27216501186056075,0.0,0.3074197172768196,1.2188214713535457
sub-M87162136,90,sub-M87162136_win_90,0.5394824731608283,0.0,0.0862332111015558,1.2687729136220698
sub-M87162136,91,sub-M87162136_win_91,0.5371268166574827,0.0,0.11738941676525005,1.0320749757975642
sub-M87162136,92,sub-M87162136_win_92,0.3521152502171132,0.0,0.10340344250921518,1.342142093288195
sub-M87162136,93,sub-M87162136_win_93,0.4426988895917443,0.0,0.011194154787637522,1.2650115790459289
sub-M87162136,94,sub-M87162136_win_94,0.326599726427828,0.0,0.19378844486165647,1.3315695269991332
sub-M87162136,95,sub-M87162136_win_95,0.5087961197319801,0.08299393479545536,0.0,1.261192912692998
sub-M87162136,96,sub-M87162136_win_96,0.3132784384395295,0.18364445437013543,0.0,1.34826593765915
sub-M87162136,97,sub-M87162136_win_97,0.4062158370087996,0.0,0.2328481963523643,1.1757500477505136
sub-M87162136,98,sub-M87162136_win_98,0.5206111110026095,0.0,0.0395083212618248,1.0231226758414973
sub-M87162136,99,sub-M87162136_win_99,0.4605378720640987,0.0,0.033275935556135394,1.2332836255474016
sub-M87162136,100,sub-M87162136_win_100,0.43447259322716647,0.0,0.34342990270331697,1.114358204226277
sub-M87162136,101,sub-M87162136_win_101,0.41036253649125065,0.1545003048934097,0.0,1.2471525970421151
sub-M87162136,102,sub-M87162136_win_102,0.5161126274410552,0.03060253691829562,0.0,1.2899276278362501
sub-M87162136,104,sub-M87162136_win_104,0.317472807199529,0.0,0.04504865445347317,1.2562823480702452
sub-M87162136,105,sub-M87162136_win_105,0.5966052597704268,0.08058703811793855,0.0,1.1199703646875845
sub-M87162136,106,sub-M87162136_win_106,0.43555916027126607,0.011413494181846673,0.0,1.2305810082959123
sub-M87162136,107,sub-M87162136_win_107,0.4922941696053753,0.2915887552796317,0.0,0.9820376002469189
sub-M87162136,108,sub-M87162136_win_108,0.5481953618007482,0.0,0.06139807863545599,1.3254359317762283
sub-M87162136,109,sub-M87162136_win_109,0.3812472447103472,0.0,0.01037016960573478,1.2747432065787212
sub-M87162136,110,sub-M87162136_win_110,0.4266205569951733,0.06788658661262925,0.0,1.3225266487608724
sub-M87162136,111,sub-M87162136_win_111,0.4559394493713764,0.39353855313330577,0.0,1.2102961968972066
sub-M87162136,112,sub-M87162136_win_112,0.35774836944108657,0.325947683402239,0.0,1.1476260495958792
sub-M87162136,113,sub-M87162136_win_113,0.33690272829597223,0.30777908483102756,0.0,1.0972232626331895
